pub_number cit_number
US-2016109541-A1 US-2018251959-A1
US-2017367454-A1 US-2010028377-A1
US-2017283572-A1 US-2016303045-A1
US-2018045914-A1 US-2015033860-A1
US-2017341164-A1 US-2007245869-A1
US-2019110870-A1 US-9980616-B2
US-2019046539-A1 US-2017295308-A1
US-2016047753-A1 US-2016073928-A1
US-2017331038-A1 US-2010104740-A1
US-2018158141-A1 US-4859056-A
US-2017093030-A1 US-2018179787-A1
US-2016014897-A1 US-2017312214-A1
US-2018366646-A1 US-2018026800-A1
US-2018332553-A1 US-2015092768-A1
US-2018093370-A1 US-2017363191-A1
US-2016296278-A1 US-2012001623-A1
US-2017216853-A1 US-6135356-A
US-2017228861-A1 US-2017216702-A1
US-2018108691-A1 US-2011310282-A1
US-2018299482-A1 US-5285690-A
US-2018055203-A1 US-4728333-A
US-2018114708-A1 US-2003003145-A1
US-2016331394-A1 US-7439794-B2
US-2019010536-A1 US-2016362589-A1
US-2017306026-A1 US-2001046496-A1
US-2018152092-A1 US-2009051227-A1
US-2017286392-A1 US-2004176787-A1
US-2017355869-A1 US-2015008503-A1
US-2013144505-A1 US-2013167622-A1
US-2018175202-A1 US-2018172406-A1
US-2019156637-A1 US-2005025763-A1
US-2017371116-A1 US-2006093272-A1
US-2019066729-A1 US-2017016222-A1
US-2017205952-A1 US-2011174977-A1
US-2016059307-A1 US-3670137-A
US-2017151384-A1 US-5306247-A
US-2015174370-A1 US-2003015689-A1
US-2018062416-A1 US-2003090158-A1
US-2018286933-A1 US-2018234730-A1
US-2017204898-A1 US-6290020-B1
US-2018088382-A1 US-2017307668-A1
US-2017261819-A1 US-2016021520-A1
US-2017038007-A1 US-4128069-A
US-2015347164-A1 US-2004125220-A1
US-2017366020-A1 US-2014265604-A1
US-2017196457-A1 US-2008018324-A1
US-2016061579-A1 US-2014033554-A1
US-2019062238-A1 US-5233124-A
US-2016367853-A1 US-2018088250-A1
US-2018252555-A1 US-2017354751-A1
US-2018272708-A1 US-2015144720-A1
US-2018024453-A1 US-2018030805-A1
US-2018118887-A1 US-2018120183-A1
US-2017196103-A1 US-2008049003-A1
US-2017252162-A1 US-2006020620-A1
US-2018065953-A1 US-2013005336-A1
US-2017146394-A1 US-6744233-B1
US-2016058564-A1 US-2014031090-A1
US-2018051360-A1 US-2011143164-A1
US-2017329599-A1 US-6820259-B1
US-2016008585-A1 US-2019044597-A1
US-2017223558-A1 US-8122519-B2
US-2014248552-A1 US-2011200917-A1
US-2018216524-A1 US-2018056277-A1
US-2016302664-A1 US-2012281235-A1
US-2018156709-A1 US-10230228-B1
US-2017080508-A1 US-2013299470-A1
US-2018297870-A1 US-2013020321-A1
US-2017279786-A1 US-2015058950-A1
US-2015095369-A1 US-2011030749-A1
US-2017131267-A1 US-2013013926-A1
US-2017208457-A1 US-2014074932-A1
US-2016103397-A1 US-6988327-B2
US-2017241552-A1 US-6260822-B1
US-2015196700-A1 US-2002045851-A1
US-2017283004-A1 US-5860880-A
US-2017373468-A1 US-2013046346-A1
US-2017054089-A1 US-2016172554-A1
US-2019129528-A1 US-8482534-B2
US-2018339804-A1 US-9884700-B2
US-2017012106-A1 US-5710068-A
US-2018082675-A1 US-2018269947-A1
US-2018022544-A1 US-2014136927-A1
US-2017071356-A1 US-6276011-B1
US-2016190610-A1 US-2018287097-A1
US-2017288172-A1 US-2003011706-A1
US-2017101977-A1 US-2016082689-A1
US-2018210305-A1 US-2007001947-A1
US-2016320109-A1 US-4121432-A
US-2015105683-A1 US-2007177778-A1
US-2018183007-A1 US-2013193416-A1
US-2019206582-A1 US-2016107905-A1
US-2018282805-A1 US-5374675-A
US-2017004575-A1 US-6632522-B1
US-2016318260-A1 US-7892285-B2
US-2018029859-A1 US-2011298583-A1
US-2017272026-A1 US-6918688-B2
US-2016184612-A1 US-2016113557-A1
US-2017292854-A1 US-2010253569-A1
US-2018277615-A1 US-2006244688-A1
US-2018177591-A1 US-8766670-B2
US-2018211897-A1 US-8710568-B2
US-2016245595-A1 US-2018310324-A1
US-2015102427-A1 US-2015297176-A1
US-2018037085-A1 US-2017302160-A1
US-2017080289-A1 US-2010006920-A1
US-2018004213-A1 US-7753861-B1
US-2017203017-A1 US-7281961-B1
US-2019082364-A1 US-2010208698-A1
US-2015323296-A1 US-2017226883-A1
US-2018198472-A1 US-5731607-A
US-2015239757-A1 US-2017217803-A1
US-2017078213-A1 US-2009306472-A1
US-2018292359-A1 US-5279552-A
US-2016282251-A1 US-2012277392-A1
US-2017281252-A1 US-5389099-A
US-2018254792-A1 US-2017331150-A1
US-2017156431-A1 US-2012256095-A1
US-2017318263-A1 US-7797552-B2
US-2018035556-A1 US-2018364847-A1
US-2017036276-A1 US-2016052063-A1
US-2017159628-A1 US-6441415-B1
US-2017261946-A1 US-2017298957-A1
US-2017236474-A1 US-2017166324-A1
US-2018193282-A1 US-2008152595-A1
US-2016208114-A1 US-2012010021-A1
US-2017100189-A1 US-2013304047-A1
US-2017228148-A1 US-2004049233-A1
US-2017163121-A1 US-2013083025-A1
US-2018374662-A1 US-9741504-B2
US-2017346440-A1 US-2019128429-A1
US-2018090909-A1 US-2005249254-A1
US-2018173537-A1 US-2017321816-A1
US-2018358856-A1 US-2010018801-A1
US-2017345697-A1 US-5009933-A
US-2017203138-A1 US-2017081266-A1
US-2016009442-A1 US-9127560-B2
US-2017055970-A1 US-2014027666-A1
US-2016058594-A1 US-2015338722-A1
US-2017355018-A1 US-2006008098-A1
US-2015231803-A1 US-2009090545-A1
US-2014328317-A1 US-2018228291-A1
US-2018081160-A1 US-2005009628-A1
US-2018015446-A1 US-2013176194-A1
US-2018005567-A1 US-9934755-B2
US-2018158735-A1 US-2008084473-A1
US-2017365398-A1 US-2002009673-A1
US-2017239681-A1 US-7036752-B1
US-2015147725-A1 US-2007281278-A1
US-2017203060-A1 US-2006174869-A1
US-2018084333-A1 US-4588868-A
US-2018132044-A1 US-9925474-B1
US-2016271411-A1 US-2012030890-A1
US-2017080902-A1 US-9392824-B1
US-2019002272-A1 US-4908494-A
US-2018290227-A1 US-2014231399-A1
US-4733061-A US-2017365499-A1
US-2019097050-A1 US-2017126077-A1
US-2018252557-A1 US-2013028051-A1
US-2017333476-A1 US-2011304220-A1
US-2018171121-A1 US-2015159622-A1
US-2017318448-A1 US-2017182952-A1
US-2016333142-A1 US-6937738-B2
US-2017353701-A1 US-2018327877-A1
US-2018314784-A1 US-2017000453-A1
US-2018258878-A1 US-2016040621-A1
US-2017040449-A1 US-2018050193-A1
US-2016317230-A1 US-2013317363-A1
US-2017231263-A1 US-2007118056-A1
US-2017165000-A1 US-2015022835-A1
US-2018242794-A1 US-6148451-A
US-2018072531-A1 US-2017227329-A1
US-2017000434-A1 US-2016015344-A1
US-2018016081-A1 US-2009036742-A1
US-2017317460-A1 US-2010016050-A1
US-2013157939-A1 US-5297467-A
US-2017326684-A1 US-2014014634-A1
US-2018327357-A1 US-2018171613-A1
US-2017071023-A1 US-2017347335-A1
US-2017138768-A1 US-2015184549-A1
US-2017150856-A1 US-2012090104-A1
US-2017346145-A1 US-2018020851-A1
US-2017113456-A1 US-2017100162-A1
US-2018137535-A1 US-2016006006-A1
US-2015197885-A1 US-2013017771-A1
US-2018095525-A1 US-8659658-B2
US-2018051808-A1 US-2011143122-A1
US-2015216738-A1 US-2002010453-A1
US-2019092618-A1 US-2013021348-A1
US-5545904-A US-4197555-A
US-2018328169-A1 US-2013333879-A1
US-2016292455-A1 US-8346774-B1
US-2014304516-A1 US-2004049270-A1
US-2017162714-A1 US-2013006225-A1
US-2016339164-A1 US-6113782-A
US-2019021136-A1 US-2009212759-A1
US-2018235236-A1 US-2011151508-A1
US-2017183134-A1 US-2018032172-A1
US-2015259589-A1 US-2008153960-A1
US-2017296235-A1 US-2011004668-A1
US-2017320227-A1 US-4553463-A
US-2016318173-A1 US-2018071641-A1
US-2018284675-A1 US-2018240535-A1
US-2018114718-A1 US-2015088121-A1
US-2018022332-A1 US-2010029536-A1
US-2016193739-A1 US-2014358859-A1
US-2016202451-A1 US-4467361-A
US-2017209048-A1 US-2015359996-A1
US-2017001056-A1 US-2004123157-A1
US-2018364532-A1 US-2011079418-A1
US-2018288756-A1 US-2018030288-A1
US-2018080357-A1 US-2016290199-A1
US-2016033599-A1 US-2011133979-A1
US-2018136686-A1 US-5215116-A
US-2018245292-A1 US-2015265822-A1
US-2018323714-A1 US-2014017609-A1
US-2017096034-A1 US-2006281528-A1
US-2017080165-A1 US-3967621-A
US-2014361094-A1 US-2017326634-A1
US-2011308807-A1 US-2017024795-A1
US-2018204042-A1 US-2015018770-A1
US-2018320053-A1 US-2015321019-A1
US-2018249268-A1 US-2017015794-A1
US-2017328210-A1 US-2017371416-A1
US-2015320413-A1 US-5694092-A
US-2019009691-A1 US-6699549-B1
US-2018123243-A1 US-4821040-A
US-2018159556-A1 US-2014278168-A1
US-2018329633-A1 US-2016146044-A1
US-2018100048-A1 US-6638538-B1
US-2018067542-A1 US-5489104-A
US-2015354719-A1 US-5816632-A
US-2017330812-A1 US-2017179001-A1
US-10177929-B1 US-9078072-B2
US-2016233215-A1 US-2018173760-A1
US-2018061668-A1 US-2010171588-A1
US-2017301134-A1 US-2012044247-A1
US-2018047619-A1 US-2018158720-A1
US-2018054745-A1 US-2016234736-A1
US-2017233990-A1 US-2013004240-A1
US-2019025163-A1 US-10371445-B1
US-2017051526-A1 US-2014005260-A1
US-2018202395-A1 US-2012129981-A1
US-2016307262-A1 US-2015012426-A1
US-2016343533-A1 US-2003021377-A1
US-2018220706-A1 US-2017347708-A1
US-2018112029-A1 US-2010108368-A1
US-2017283727-A1 US-4156594-A
US-2017350894-A1 US-2014309127-A1
US-2010149444-A1 US-6791658-B2
US-2017058871-A1 US-2016281613-A1
US-2017131338-A1 US-8446410-B2
US-2018094815-A1 US-2017278942-A1
US-2018151822-A1 US-2008124060-A1
US-2017108093-A1 US-2011007759-A1
US-2016213115-A1 US-2017276604-A1
US-2019006171-A1 US-2006284247-A1
US-2017349715-A1 US-3873640-A
US-2018053710-A1 US-4052149-A
US-2014159084-A1 US-2003227023-A1
US-2018049537-A1 US-2014042398-A1
US-2017261764-A1 US-8833933-B1
US-2017264849-A1 US-2018234180-A1
US-2017045621-A1 US-2010272334-A1
US-2018103130-A1 US-2017007402-A1
US-2018239828-A1 US-2013332057-A1
US-2019013214-A1 US-2008028400-A1
US-2016157665-A1 US-2011011272-A1
US-2018098858-A1 US-2017141322-A1
US-2015273153-A1 US-2018375884-A1
US-2018197787-A1 US-2008167722-A1
US-2016165481-A1 US-6231517-B1
US-2015157207-A1 US-2014042206-A1
US-2016082526-A1 US-6719501-B2
US-2017356492-A1 US-2019120268-A1
US-2018241213-A1 US-2017013588-A1
US-2015379457-A1 US-8924267-B1
US-2017325544-A1 US-2006191163-A1
US-2018110697-A1 US-2014210481-A1
US-2017294436-A1 US-9570567-B1
US-2018045210-A1 US-2006277680-A1
US-2018207779-A1 US-9415494-B2
US-2017040103-A1 US-2014032750-A1
US-2018026777-A1 US-2016218153-A1
US-2016279013-A1 US-2014221895-A1
US-2016234293-A1 US-2017311602-A1
US-2018213846-A1 US-2017209522-A1
US-2018113383-A1 US-2007197682-A1
US-2016128867-A1 US-2017041988-A1
US-2016347993-A1 US-2016048115-A1
US-2018274835-A1 US-2018298604-A1
US-2016030224-A1 US-7074204-B2
US-2018185651-A1 US-2018288719-A1
US-2018329603-A1 US-2018294435-A1
US-2012288547-A1 US-2007002020-A1
US-2018205319-A1 US-2009212759-A1
US-2017325554-A1 US-2014098649-A1
US-2017320696-A1 US-2018184552-A1
US-2018136284-A1 US-6648067-B1
US-2017273774-A1 US-5333471-A
US-2018098985-A1 US-2009081290-A1
US-2018120240-A1 US-5017098-A
US-2018155625-A1 US-2018348680-A1
US-2018149829-A1 US-2010328786-A1
US-2017035341-A1 US-2014030345-A1
US-2018167660-A1 US-2008249859-A1
US-2018370258-A1 US-2015107467-A1
US-2016279009-A1 US-8142376-B2
US-2018168496-A1 US-5962852-A
US-2016204881-A1 US-2012126821-A1
US-2016188608-A1 US-2011077855-A1
US-2019065920-A1 US-2019110543-A1
US-2018090517-A1 US-2016293884-A1
US-2019182617-A1 US-2015021602-A1
US-2017185881-A1 US-4765656-A
US-2019119354-A1 US-2013045161-A1
US-2018029685-A1 US-2010253769-A1
US-2017266678-A1 US-9163607-B2
US-2018181409-A1 US-2015256641-A1
US-2018373292-A1 US-2010142139-A1
US-2018271676-A1 US-2014328267-A1
US-2019164825-A1 US-2018075279-A1
US-2017119613-A1 US-2017010260-A1
US-2017293446-A1 US-2016135099-A1
US-2018357349-A1 US-2013155770-A1
US-2016221980-A1 US-2017186578-A1
US-2015220907-A1 US-2009299841-A1
US-2017066218-A1 US-6440566-B1
US-2016341011-A1 US-6053254-A
US-2017147752-A1 US-2014088995-A1
US-2018170319-A1 US-2016068138-A1
US-2015345585-A1 US-5947458-A
US-2018168943-A1 US-2009241272-A1
US-2014302401-A1 US-2014024852-A1
US-2017075222-A1 US-2012009529-A1
US-2017302503-A1 US-9760427-B2
US-2016295641-A1 US-2019051735-A1
US-2017240708-A1 US-2015299395-A1
US-2018092087-A1 US-2011013581-A1
US-2017333624-A1 US-2004064041-A1
US-2017258557-A1 US-2013100036-A1
US-2016363782-A1 US-2011149231-A1
US-2016092850-A1 US-2012271725-A1
US-2018058674-A1 US-2012182755-A1
US-2018024294-A1 US-6676299-B1
US-2018250836-A1 US-8402662-B1
US-2017139133-A1 US-2018094877-A1
US-2019059468-A1 US-2013025036-A1
US-2018052746-A1 US-2013062881-A1
US-2014027713-A1 US-2010140586-A1
US-2018314457-A1 US-2018289725-A1
US-2017182448-A1 US-2014026014-A1
US-2016045421-A1 US-2018286987-A1
US-2018293065-A1 US-8375385-B1
US-2017346467-A1 US-4418248-A
US-2016114135-A1 US-2015367102-A1
US-2018122578-A1 US-2018302654-A1
US-2016176146-A1 US-2016015249-A1
US-2016131533-A1 US-2007053407-A1
US-2016179834-A1 US-2018070673-A1
US-2018267247-A1 US-2015277052-A1
US-2017006118-A1 US-2013159476-A1
US-2017154602-A1 US-9190170-B1
US-2017089486-A1 US-2011036863-A1
US-2018091726-A1 US-2018063409-A1
US-2017181687-A1 US-2015212296-A1
US-2016066742-A1 US-2003079612-A1
US-2016302773-A1 US-2009024060-A1
US-2017087792-A1 US-6071225-A
US-2016337953-A1 US-2016236550-A1
US-2018225299-A1 US-2006029412-A1
US-2017283152-A1 US-2016360859-A1
US-2017182753-A1 US-2015025948-A1
US-2018166119-A1 US-2017344176-A1
US-2018049856-A1 US-2015018358-A1
US-2019056039-A1 US-9057451-B2
US-2016342597-A1 US-2011172987-A1
US-2017258644-A1 US-5246433-A
US-2018312332-A1 US-2012192735-A1
US-2017255168-A1 US-2017216760-A1
US-2017313066-A1 US-2013103485-A1
US-2017289455-A1 US-2018333216-A1
US-2018118460-A1 US-2014195734-A1
US-2014207067-A1 US-2002077599-A1
US-2017081986-A1 US-2015010370-A1
US-2016017119-A1 US-5349049-A
US-2017078530-A1 US-2014000285-A1
US-2016174813-A1 US-2018008807-A1
US-2018098132-A1 US-2010195558-A1
US-2016115850-A1 US-8505276-B2
US-2016202738-A1 US-2016336513-A1
US-2018024337-A1 US-2013058103-A1
US-2017327265-A1 US-2010006562-A1
US-2018298606-A1 US-5077947-A
US-2017244513-A1 US-2008009648-A1
US-2018016309-A1 US-2011169337-A1
US-2018061423-A1 US-2004016272-A1
US-2018020648-A1 US-5330127-A
US-2018172128-A1 US-2018112859-A1
US-2018193389-A1 US-2004024124-A1
US-2017283169-A1 US-2017158480-A1
US-2018080959-A1 US-2015364958-A1
US-2016024621-A1 US-5883678-A
US-2016359326-A1 US-2014149017-A1
US-2017336914-A1 US-2018181013-A1
US-2017004164-A1 US-2014301578-A1
US-2018019164-A1 US-2001002599-A1
US-2018342217-A1 US-2015379920-A1
US-2017137426-A1 US-7968557-B2
US-2017009152-A1 US-2015008238-A1
US-2018301310-A1 US-2018191385-A1
US-2019096231-A1 US-2013278416-A1
US-2017078932-A1 US-2014368199-A1
US-2018080678-A1 US-2007015116-A1
US-2016320951-A1 US-2015071497-A1
US-2016177789-A1 US-2011200421-A1
US-2017169102-A1 US-7720858-B2
US-2017303462-A1 US-2017175349-A1
US-2017272260-A1 US-2018007726-A1
US-2018187552-A1 US-2016333735-A1
US-2017196422-A1 US-2018196557-A1
US-2018070673-A1 US-2010032600-A1
US-2018169494-A1 US-9114298-B2
US-2014257366-A1 US-2017339608-A1
US-2017108101-A1 US-6943588-B1
US-2017274581-A1 US-2018288165-A1
US-2017228084-A1 US-2011195775-A1
US-2017319853-A1 US-5860974-A
US-2018164576-A1 US-2006079728-A1
US-2014334320-A1 US-2014028602-A1
US-2018057745-A1 US-5851840-A
US-2017193427-A1 US-2015254596-A1
US-2018331000-A1 US-2013017306-A1
US-2012059694-A1 US-2009026563-A1
US-2017129097-A1 US-4986438-A
US-2017112261-A1 US-2011061675-A1
US-2018201236-A1 US-5367437-A
US-2018375239-A1 US-2018005363-A1
US-2016103034-A1 US-2017067729-A1
US-2018117890-A1 US-2016204782-A1
US-2015307183-A1 US-2015230298-A1
US-2016370546-A1 US-2008017554-A1
US-2016167552-A1 US-2011018717-A1
US-2016298644-A1 US-2012152893-A1
US-2017350295-A1 US-2019050525-A1
US-2017174985-A1 US-2014156269-A1
US-2018188332-A1 US-2016034714-A1
US-2017245705-A1 US-2016211730-A1
US-2019100688-A1 US-2015022565-A1
US-2018040537-A1 US-4915694-A
US-2018156119-A1 US-6131897-A
US-2019063942-A1 US-2013324839-A1
US-2017234150-A1 US-2016135906-A1
US-2017271044-A1 US-2018318789-A1
US-2018112729-A1 US-7735256-B2
US-2016089509-A1 US-2006070624-A1
US-2017357685-A1 US-2018338729-A1
US-2017082210-A1 US-6000674-A
US-2016293989-A1 US-2011004974-A1
US-2017092868-A1 US-2018106555-A1
US-2016279867-A1 US-2004176524-A1
US-2017019004-A1 US-5177391-A
US-2018133096-A1 US-4945900-A
US-2016381808-A1 US-8258012-B2
US-2017296195-A1 US-2016008001-A1
US-2017254578-A1 US-7100397-B1
US-2017273403-A1 US-2004206112-A1
US-2019169971-A1 US-8739095-B2
US-2018250658-A1 US-9248440-B2
US-2018328119-A1 US-2018028310-A1
US-2017058222-A1 US-2005025086-A1
US-2018320971-A1 US-6099229-A
US-2016213852-A1 US-2013060480-A1
US-2017208745-A1 US-2010019341-A1
US-2016202999-A1 US-2011002471-A1
US-2017139009-A1 US-6179637-B1
US-2018103212-A1 US-2006003825-A1
US-2017304537-A1 US-2011054412-A1
US-2017276216-A1 US-10096607-B1
US-2017339007-A1 US-2017034667-A1
US-2017342847-A1 US-8616836-B2
US-2018301853-A1 US-2013155027-A1
US-2016308287-A1 US-2008284655-A1
US-2019064087-A1 US-2017183929-A1
US-2015320988-A1 US-7870770-B2
US-2018188661-A1 US-2018292762-A1
US-2018130877-A1 US-2017217408-A1
US-2017330813-A1 US-2014138857-A1
US-2018165213-A1 US-2016264298-A1
US-2017173320-A1 US-5620419-A
US-2016094952-A1 US-2015348146-A1
US-2016032778-A1 US-2017284226-A1
US-2019148761-A1 US-2017052960-A1
US-2017241977-A1 US-7927810-B2
US-2017372339-A1 US-2006288014-A1
US-2019041570-A1 US-2006227546-A1
US-2015338213-A1 US-2008300723-A1
US-2017318902-A1 US-5709954-A
US-2018310625-A1 US-2014324881-A1
US-2018366591-A1 US-2015263069-A1
US-2019054964-A1 US-4579394-A
US-2018283128-A1 US-4447749-A
US-2017128056-A1 US-2013282009-A1
US-2016242631-A1 US-2012124418-A1
US-2016103184-A1 US-2019072608-A1
US-2017159906-A1 US-2016116735-A1
US-2017252552-A1 US-2009210028-A1
US-2017052519-A1 US-2015277778-A1
US-2017266011-A1 US-2018095580-A1
US-2015254669-A1 US-7269256-B2
US-2015228411-A1 US-2013317959-A1
US-2017100107-A1 US-2018275167-A1
US-2018213663-A1 US-2016195901-A1
US-2015174643-A1 US-4635514-A
US-10369923-B1 US-5330439-A
US-2017155280-A1 US-2013099592-A1
US-2014283836-A1 US-5490502-A
US-2017087384-A1 US-8519370-B2
US-2018098255-A1 US-2019018815-A1
US-2018241925-A1 US-2016134832-A1
US-2018318185-A1 US-4493849-A
US-2015365872-A1 US-2014024374-A1
US-2016193023-A1 US-2019179025-A1
US-2018002553-A1 US-2018248378-A1
US-2017186792-A1 US-2018109799-A1
US-2018126406-A1 US-2009322988-A1
US-2017296767-A1 US-2005011523-A1
US-2017147298-A1 US-2008229278-A1
US-2017256272-A1 US-2018252809-A1
US-2018114829-A1 US-4580090-A
US-2017357348-A1 US-2004064113-A1
US-2018233595-A1 US-6511270-B1
US-2015176516-A1 US-2019108018-A1
US-2017293946-A1 US-5414621-A
US-2017216490-A1 US-6723131-B2
US-2016327461-A1 US-5307694-A
US-2017040202-A1 US-2018104584-A1
US-2016157880-A1 US-2018345394-A1
US-2017167556-A1 US-2018279290-A1
US-2018241903-A1 US-8893389-B2
US-2015318033-A1 US-2013005111-A1
US-2018018913-A1 US-2008266216-A1
US-2016184753-A1 US-2010009988-A1
US-2016378084-A1 US-2016167785-A1
US-2018217177-A1 US-2010141605-A1
US-2017328235-A1 US-6142730-A
US-2018006143-A1 US-2013320427-A1
US-2018199462-A1 US-2010072952-A1
US-2018098345-A1 US-2012003928-A1
US-2017332357-A1 US-2018177129-A1
US-2018192545-A1 US-7140422-B2
US-2017315535-A1 US-2018126769-A1
US-2019012497-A1 US-5712020-A
US-2016313480-A1 US-4140130-A
US-2016160863-A1 US-2019179041-A1
US-2014132376-A1 US-2015049229-A1
US-2018040072-A1 US-2014344128-A1
US-2018012946-A1 US-7041540-B1
US-2018363902-A1 US-5079915-A
US-2018180527-A1 US-2017363533-A1
US-2019038432-A1 US-8568012-B2
US-2017133585-A1 US-2017199279-A1
US-2017350103-A1 US-5965235-A
US-2018129172-A1 US-2003223370-A1
US-2018021549-A1 US-2017374492-A1
US-2015369413-A1 US-2018140435-A1
US-2016279695-A1 US-2011290847-A1
US-2018355286-A1 US-2014335041-A1
US-2017250872-A1 US-2006136292-A1
US-2017320818-A1 US-4115155-A
US-2018122784-A1 US-2013025522-A1
US-2016265777-A1 US-2003021324-A1
US-2018255453-A1 US-2010190469-A1
US-2019085643-A1 US-4479129-A
US-2018124820-A1 US-2010021502-A1
US-2013204226-A1 US-4655752-A
US-2017347874-A1 US-2007076168-A1
US-2017333094-A1 US-2014212228-A1
US-2018304128-A1 US-2015036093-A1
US-2018249293-A1 US-2009000501-A1
US-2017133877-A1 US-2019087050-A1
US-2018330936-A1 US-2015380233-A1
US-2018020438-A1 US-2017123532-A1
US-2018141336-A1 US-7819502-B2
US-2015251723-A1 US-8498125-B2
US-2019279936-A1 US-2017207639-A1
US-2016227735-A1 US-2011151132-A1
US-2017286993-A1 US-2014214547-A1
US-2018094789-A1 US-6550950-B1
US-2017360134-A1 US-2015018993-A1
US-2017294320-A1 US-2010043821-A1
US-2015132823-A1 US-5989169-A
US-2017036010-A1 US-2016123704-A1
US-2017227378-A1 US-2018375192-A1
US-2016310095-A1 US-2010330974-A1
US-2017219962-A1 US-2001021318-A1
US-2016011608-A1 US-4273634-A
US-2017148779-A1 US-2010187609-A1
US-2019187741-A1 US-2010225209-A1
US-2018033452-A1 US-9521973-B1
US-2016024656-A1 US-2004013514-A1
US-2018276902-A1 US-2016009008-A1
US-2017274329-A1 US-2013116355-A1
US-2017109125-A1 US-9728172-B1
US-2017344669-A1 US-2013184600-A1
US-2018115713-A1 US-6618036-B1
US-2016259634-A1 US-2006101474-A1
US-2016166238-A1 US-2001031920-A1
US-2015372577-A1 US-2015309490-A1
US-2017232813-A1 US-4945715-A
US-2017312050-A1 US-5730595-A
US-2018316358-A1 US-2017034964-A1
US-2017294051-A1 US-2014028712-A1
US-2017214011-A1 US-2016006006-A1
US-2017168362-A1 US-2003081786-A1
US-2017114758-A1 US-4929885-A
US-2017003069-A1 US-4448470-A
US-2017311997-A1 US-2019087800-A1
US-2018305796-A1 US-2017124105-A1
US-2018180875-A1 US-2010021114-A1
US-2017058805-A1 US-2019035455-A1
US-2018224573-A1 US-2008214360-A1
US-2018134345-A1 US-6397770-B1
US-2018220678-A1 US-2018103565-A1
US-2018292992-A1 US-2019110108-A1
US-2014006528-A1 US-2016249990-A1
US-2018008428-A1 US-2018359337-A1
US-2016204838-A1 US-2015193163-A1
US-2018114800-A1 US-2016259368-A1
US-2016084805-A1 US-2004209354-A1
US-2018041904-A1 US-2016239757-A1
US-2018191457-A1 US-2004185775-A1
US-2017132280-A1 US-2011231550-A1
US-2016359068-A1 US-2005139252-A1
US-2019116092-A1 US-2011222407-A1
US-2017144806-A1 US-2017130658-A1
US-2018035835-A1 US-2007295769-A1
US-2014088630-A1 US-2009093726-A1
US-2016087812-A1 US-7583775-B2
US-2017164985-A1 US-2016359938-A1
US-2018102596-A1 US-2011109515-A1
US-2018300276-A1 US-2011131362-A1
US-2017073153-A1 US-2017324199-A1
US-2017174264-A1 US-2017370251-A1
US-2016331472-A1 US-2016219668-A1
US-2018114769-A1 US-2013027783-A1
US-2018012334-A1 US-2014063314-A1
